	temp41	temp44	temp68	temp70	temp79	temp71	temp61	temp48	temp47	temp78	temp66	temp72	temp51	temp49	temp75	temp52	temp60	temp46	temp74	temp58	temp80	temp77	temp50	temp73	temp76	temp62	temp53	temp56	temp69	temp57	temp67	temp65	temp59	temp45	temp43	temp64	temp54	temp55	temp63	temp42	temp95	temp96	temp112	temp82	temp89	temp103	temp106	temp83	temp118	temp110	temp86	temp100	temp109	temp102	temp107	temp105	temp111	temp94	temp85	temp101	temp117	temp81	temp120	temp93	temp91	temp98	temp113	temp84	temp97	temp108	temp88	temp92	temp114	temp119	temp87	temp104	temp116	temp115	temp90	temp99
valylglycine	0.741497261	0.460134363	0.707470932	1.013277443	0.460134363	1.490527459	1.090554106	1.196445683	3.432364984	2.092352787	0.460134363	0.986722557	0.709346479	0.533444705	0.880994963	1.170905439	1.317567117	0.895425406	0.700276208	0.818251231	0.870561588	0.460134363	0.523339295	0.739078522	0.622886806	0.770040432	0.63471403	1.869090872	1.49431955	0.965251124	1.035886504	0.460134363	0.621318725	1.49395059	0.827393245	0.543785839	1.778623881	1.164510128	1.043419441	1.899806808	0.460134363	1.236539358	0.460134363	0.764803247	1.299170352	0.853620166	1.046760581	1.734625377	0.914457603	1.996494878	0.507074299	1.365480699	0.460134363	0.460134363	1.150858601	0.938071056	1.165442778	1.043357948	1.464782237	1.107239307	0.460134363	0.606621811	0.708864781	0.460134363	1.598868522	1.487709013	0.880175051	0.976217441	0.841628959	2.010740841	0.563258738	0.493597003	1.136243678	0.849325879	0.956642052	0.957595199	1.884207991	3.43935473	2.151324926	4.825814915
prolylglycine	0.594979654	0.481241394	1.077494897	1.073523887	0.65134247	2.908245628	0.583396443	0.838009034	0.809098479	0.628223294	2.354640622	0.688727028	0.672652182	4.797452575	0.899546294	0.483403394	0.781782053	3.783738256	1.919034728	1.332010723	2.332671271	1.78821399	1.558206126	1.155568114	1.128773221	1.776086531	0.23977525	1.298913367	1.0156946	0.930955482	0.575583897	0.437076453	1.451807943	0.779936244	1.14301407	0.831117802	2.028375847	0.509625418	1.319275414	0.66771579	0.789514188	1.980231264	1.223138893	0.99656824	0.568730826	1.79979493	0.514680836	0.502351669	1.559726204	5.143945379	1.00343176	0.631359761	0.67312465	0.895838775	2.367720287	1.942944381	1.378624779	0.415015789	0.838016303	0.913178385	1.210008345	1.085718582	0.79076396	0.757486702	1.015076756	0.23977525	1.761514953	1.119035818	0.849067533	0.541464372	1.02354031	1.562071286	0.68985641	5.419506515	0.649436694	0.23977525	1.327346001	0.608089758	2.1701247	0.415686332
N-palmitoylglycine	0.93528147	0.505164783	1.097898251	0.825940852	1.106832099	0.686573451	0.699081467	0.977558501	1.605489821	1.324535704	0.800560173	0.744234807	0.805938714	0.700263426	1.333394108	1.201266205	1.030589471	0.881279156	1.281356486	0.773620315	0.598894743	1.173600196	1.270901181	0.934407575	0.676822291	0.660960153	0.998827472	0.694290762	0.480585698	0.634199474	1.142642935	0.57355493	1.148964529	1.159099197	0.669846848	1.857646267	1.084252285	0.685778144	1.910350312	1.0459235	0.831322536	1.238730526	0.556850331	1.29515334	1.734741415	0.466936589	2.154714004	0.872596789	0.795316803	0.466936589	1.271944825	1.053555936	1.146896101	0.466936589	0.987155629	1.026361453	0.889697469	1.099576884	1.343513058	0.994439135	0.621474556	0.679594865	0.79718719	1.071301035	1.303923726	1.354945995	1.165665983	0.852912145	1.434417005	0.466936589	1.029416942	1	0.826358938	1.15242553	1.140536785	0.754765557	2.066054521	0.915816872	1.164565756	1.533274026
mannonate*	1.604522373	1.482034068	1.335312883	1.784337392	1.046544061	1.017618588	1.091446631	1.427383495	1.255508338	0.8851554	0.979310312	0.825254675	0.582577581	0.588900475	0.668084372	0.873284767	0.90265043	0.995844255	0.807465153	0.680619696	0.648279589	0.803875061	0.579295552	1.036827959	2.058393982	0.583547477	1.03982359	0.654351796	0.592294397	0.527478723	1.004155745	0.607458963	0.637431942	1.423663417	0.763775786	0.33847183	1.558897737	0.780304491	0.536833673	0.678027354	1.539977383	1.387632992	1.613256199	1.344417146	1.265086836	1.058486353	1.069225678	1.888025093	1.519230559	2.071945625	1.026977824	1.910580295	0.908770727	1.042119535	1.108130081	1.030852885	1.099589568	0.764792582	0.660612791	0.948303872	0.994773893	0.800299016	0.684057184	0.523886726	1.029445178	1.502000024	1.146085062	1.414349653	1.180429002	0.973938507	1.225357283	1.027850826	0.904318823	0.796186599	0.754879596	1.972792201	0.528406718	0.645827709	0.681146544	1.794971253
2-stearoyl-GPE (18:0)*	1.17611698	0.571962538	0.724034943	0.926247494	0.738349021	1.063771907	0.798280368	0.553393493	1.645411523	1.020678318	1.057752467	0.493616739	1.069567146	0.58806456	0.957041579	0.611535277	0.992182094	1.516813072	0.757396416	1.009207631	0.898339696	0.52611783	1.010080154	1.585130518	1.260803547	1.053753267	0.78574776	0.656063916	0.942041947	0.932394818	1.145589993	0.741659429	1.062932569	1.071669943	1.178366277	1.333944154	1.501830437	0.507052627	0.995731273	0.830826785	0.442171045	1.07098277	1.017521694	0.641723938	1.360073719	1.560593025	0.854739429	0.892335635	0.940615801	1.358942191	0.544765386	1.745422288	0.752030964	1.079594689	1.063019174	1.244876353	1.245214679	1.909863804	1.437724252	0.54425547	1.448062602	0.73791195	0.88087547	1.23993826	0.919811218	0.974701679	1.313201894	1.326979345	1.004268727	0.720399969	1.277986106	0.445602863	0.804984553	1.763275022	0.805943681	1.778358021	0.99335571	1.446409825	0.871410453	1.074642836
(R)-3-hydroxybutyrylcarnitine	1.228180852	0.683248075	1.585767735	0.569627433	0.823710279	0.627598668	0.745795469	1.664915551	0.67971574	2.047558024	1.93988883	0.202793165	3.877947323	0.731390121	0.730047473	0.493360433	1.20069189	0.202793165	0.877941936	0.202793165	0.202793165	1.362384863	1.772880718	1.305984752	1	0.202793165	0.913360985	0.760315847	0.316921459	0.92544197	1.382804402	0.411884135	0.659202086	2.909286457	0.202793165	0.586397389	1.977198741	2.185987401	0.610633193	2.347575168	0.67696358	1.273640137	1.079566423	3.075997012	1.48072363	0.779657655	1.572993403	0.359150085	1.136577492	7.115219018	1.843698853	4.775091319	0.46737288	0.766398802	1.167608295	1.596728209	1.333561492	0.747886604	0.560314136	1.054453477	0.740048414	0.202793165	0.202793165	0.202793165	3.427896415	0.606292798	0.844318049	1.957824295	0.945672961	3.257052707	0.731779258	1.877073983	0.863102453	0.851300962	2.467226162	0.585710379	19.25132625	0.202793165	0.782192748	4.725030841
N-acetylcarnosine	0.695545875	0.675149575	0.662762519	1.928868922	1.136051883	1.113782454	0.51832581	0.75371815	0.606934646	0.708547738	2.047277982	1.083853049	0.82864094	0.89661186	0.734161529	1.027659162	1.221754139	1.505249786	1.013750637	0.909376891	1.177337285	1.811285187	0.918496138	4.909410383	1.618491592	1.516294792	1.210132602	0.984431255	0.854544193	2.65769574	0.693215826	0.906623415	2.007219802	2.034302433	1.071193277	1.162007765	0.519421459	1.216759127	0.986249363	1.162206322	0.868756534	1.598832105	0.695720509	0.900480124	0.450242454	0.799180416	0.832557049	0.868574723	0.939157977	1.875208425	1.598021133	0.513873838	1.544453934	0.680898145	0.702564728	1.118349254	1.166488444	0.785436956	0.425016207	1.795824093	1.164720574	1.768995041	0.393228027	1.34187844	1.266226015	0.789953519	0.720293672	1.227466826	0.615864905	1.229847111	1.050756309	2.51668712	1.408330283	1.914206838	1.6997347	0.788683235	0.672044438	0.903848408	0.564326331	0.605642833
margaroylcarnitine (C17)*	2.79346334	1.147705098	1.112394122	1.04389707	0.988328982	0.726756343	0.807399873	0.709131962	0.994851884	1.291849811	1.30726381	0.79941569	1.002721754	0.803631096	0.638459935	1.044397314	1.146936775	0.433715353	0.750199541	0.427564726	0.798932644	1.175816906	0.602980525	1.38490031	1.147400095	0.518723502	0.883090023	1.352607492	0.556908986	1.356166358	0.986014403	0.669868095	1	1.55302185	0.34369768	0.83047029	0.966737547	1.146704609	0.815297056	1.788651586	0.707034376	0.760198358	0.974441512	1.208277146	1.180684804	0.709750566	1.069437349	0.568889053	0.651315557	1.529771365	1.007607861	1.900676468	1.419784384	0.400198985	1.083108839	2.14603239	0.866619896	0.847320785	0.34369768	1.130183396	1.508901213	0.812565692	0.735338897	0.392015514	1.12813032	1.591743996	1.00817032	0.95196289	1.241012041	1.076405363	1.294176023	0.823890737	0.909541262	1.335711475	1.183018097	1.42161541	1.866336138	0.440725855	0.590367186	1.557360673
histidine betaine (hercynine)*	1.155684932	0.656801988	0.756823832	1.673341051	0.485215716	2.139767202	0.86936118	1.145354615	0.505521577	1.189671034	1.700188175	1.028031063	0.888966656	4.749596323	0.71292501	1.57142677	1.195077446	0.720751518	1.363995057	0.938774323	0.619523001	0.813489777	0.818210908	3.921030997	0.548677756	0.565373558	0.672018771	1.108692943	1.547311451	1.958054672	0.859533779	1.18048296	0.802816579	1.296020122	0.980349294	0.980417581	0.563001182	0.687306732	0.880677884	1.019582419	0.488754596	0.760331702	1.285902701	0.451327948	1.168528696	0.9492666	0.862196977	0.537658463	1.835998098	0.48662934	1.201498525	1.041735888	2.049889773	0.504588051	2.151451531	0.667921222	0.727448799	1.246562567	1.035453311	0.778289449	1.112819414	0.484822704	0.350539521	1.248760287	0.813239444	0.638728233	1.690766962	2.244679368	0.814757507	2.19916672	1.15106599	1.548939577	0.38655126	1.571387886	2.116268396	1.455247388	1.355831934	1.266145387	1.481309773	0.55550197
retinal	0.957296285	1.497855241	0.734731178	0.746513056	0.870836991	1.19290899	0.995991476	0.340495794	0.948582967	0.954891668	1.248262434	1.047062861	1.703326926	0.823050507	1.039446167	1.083549882	1.3177974	0.517335873	0.925665746	0.330307876	0.691060145	1.686211124	0.913498432	1.687083948	1.055388257	0.387128459	0.838485315	0.792790127	0.997224868	0.798579112	1.274628677	1.13089871	0.774363846	2.285632225	0.759941115	1.607719145	0.621191964	0.412323477	0.590493929	0.477123809	0.991343875	1.606311685	1	0.762263672	0.954302325	1.43940837	1.268096175	0.330307876	0.702993711	1.016456833	1.265470243	1.184842208	1.993800713	1.328273773	1.117500491	1.603317725	1.120407417	1.421820099	0.767915891	0.847586555	1.233168301	0.749489609	0.541287552	1.007939962	1.028305851	0.910785467	1.138366203	1.120554131	1.713460137	1.057325379	2.185787145	0.923892745	0.685176666	1.568195891	1.793411796	1.025088091	1.590004053	0.724200098	0.921420987	0.987325404
2-hydroxydecanoate	0.731367042	0.826833831	0.538522398	0.557106176	0.752826295	2.37392567	0.806723834	0.723000046	1.215098504	1.505087345	1.276260612	0.791284695	1.955756862	3.013485982	2.291856955	0.967015081	0.793052588	1.118522988	1.035208672	0.664369227	1.057700485	0.668468539	1.830246775	2.536249393	0.966657723	1.08386152	0.79475233	1.074747737	0.471919739	0.760803289	2.860176967	0.479675102	1.150253429	1.193131848	1.073251299	1.152424496	0.558813364	0.619142781	1.032984919	2.347096306	1.345538877	3.178376499	2.656365889	1.250876144	0.582763245	1.038120226	0.805845901	0.554029115	0.70630328	3.952473633	0.616625237	0.583127475	1.166042483	0.644123503	1.696739649	2.288191741	1.159435362	0.53913403	1.118516688	0.810458344	0.836280346	0.561192317	1.353286795	0.628986743	1.207630631	0.50304313	1.47095447	0.379079877	0.410629349	0.674939932	0.740849064	0.753960793	0.69142423	1.646134502	0.864988132	1.069394235	1.092513143	1.202810875	1.530388773	0.515396045
4-methylcatechol sulfate	1.09569931	2.290645576	0.325809362	0.50755049	0.522495995	1.743115912	0.618223558	7.531777218	1.697063784	0.999012399	0.509008954	0.872892778	1.854560506	0.554208379	5.782608248	3.516373641	0.878953681	2.503941622	0.844040816	2.309042938	0.399371978	6.236526873	1.365521639	0.741564958	2.073926664	0.947163138	3.717617121	0.758684515	2.189922307	0.667841237	1.534487678	1.371218836	1.352135673	1.239865434	1.729104629	0.495194362	0.089767393	0.399512845	0.942707933	1.195946998	0.390084218	0.582476977	3.653589663	1.714156964	0.273156286	1.301342855	0.605394123	0.712426601	0.92009219	0.622873976	0.746640476	0.912414448	0.076482728	0.57833011	2.557348602	1.615830247	4.191352461	0.677197214	1.039389842	1.092585465	0.371527685	2.357875561	0.655862345	3.091025017	3.973235116	0.471233735	2.18972448	1.101021886	2.291248153	0.891719789	0.56655814	1.443505807	0.182105517	4.748700494	1.000987601	2.061027875	0.328908882	0.584441834	2.641478033	0.723633058
3-methyl catechol sulfate (1)	2.80240708	6.510886796	0.516633443	0.095195981	2.805628899	2.967030052	4.85734701	0.334696081	0.412186605	3.530618191	1.610977546	6.528734732	2.506360846	2.073402707	1.211760795	1.259559668	4.119537615	1.313837691	2.239542031	0.836888673	1	2.128910413	1.457612542	6.452035757	0.59519919	0.619660627	4.364706919	0.101856119	0.215262437	0.079281992	2.419246796	0.105722301	0.888353488	0.251305735	0.936440741	0.190361156	0.017337494	0.017337494	0.108452504	0.076823055	0.049665217	0.432105405	0.325964652	0.258877652	0.079902396	1.328178423	0.120509723	0.105097192	5.565856249	0.226039914	0.404836323	1.152284218	0.893683823	0.60467168	3.515319471	8.570842581	0.339737608	0.482094088	1.286336706	1.440506951	0.100757791	0.632986036	1.745019765	1.857683311	0.431712626	0.050606519	1.358507592	4.240077717	1.474227801	1.56823817	1.565552465	3.030451538	1.786342482	0.417412113	1.37271483	0.107825683	1.766856253	0.23111353	3.906803001	0.300766434
guaiacol sulfate	1.160835618	3.259723837	1.670135359	0.334633187	0.864978947	1.502337942	1.618247032	0.981321156	0.413589848	3.241518007	0.287271095	0.648750568	1.197282317	0.571562693	0.566566611	0.634062891	3.711887571	0.829658529	1.384744074	1.517660103	0.652956817	1.155266265	1.698560044	2.754306561	2.776564558	0.459683396	1.804281095	0.628148645	0.40962971	0.313772067	1.738773961	1.31104058	1.077738985	0.717688471	1.877497856	0.409252734	0.080944962	0.048142638	1.018678844	0.244086968	0.216462669	0.76982924	0.395185187	0.82816456	0.321117383	1.431521496	0.271224112	0.242045899	0.686957188	0.167554261	0.409666858	2.141642181	0.108462459	0.164509332	1.988412975	2.797537968	1.10181938	0.658686164	1.831845449	1.564397843	1.10867923	0.934901291	0.671383007	1.594759328	0.339200792	0.129573488	1.109164274	2.082378143	1.495772327	1.889838409	2.054832785	1.500866768	1.067672947	0.746232201	1.16971543	1.199716825	0.569502205	0.474163378	4.683864134	1.044586702
2-aminooctanoate	1.714182308	1.340258422	0.508837322	0.476371648	3.472039606	1.308777002	1.117430052	0.897167511	0.846605684	0.763026471	2.399744006	0.949939128	1.605271424	1.683271725	2.446810185	0.45394566	1.028235147	0.456326113	0.903099518	0.795044891	1.394671934	0.807984376	1.385879852	2.570171509	1.457881941	0.569279942	2.035846565	1.921269967	2.463365958	0.640156539	1.003506681	1.066056105	0.645784001	2.467567796	3.768297159	0.936564159	1.311267797	0.77793005	0.974024665	1.09624137	3.54409613	0.957195244	1.568427363	2.60106885	0.964851534	0.991636782	1.599299694	0.495527087	0.452665688	1.651918302	1.845931124	0.197557019	0.610553882	0.855427191	3.298966827	1.467770091	0.753473762	0.427075081	1.871623247	1.32160173	1.125073102	1.172613018	0.548626789	0.626056253	1.55784185	0.559418275	0.996493319	0.400057378	0.88505633	1.531369974	0.582431284	1.854069979	0.873744028	3.077221284	0.562328372	0.849531964	0.872094777	1.220645797	0.711283245	0.595872459
gamma-CEHC glucuronide*	0.939282897	1.592203928	0.541781075	1.332231686	0.944704602	0.825487005	1.108943317	0.665891186	0.435284015	0.781334558	1.629876289	1.016914121	1.659770551	0.262478408	2.982786337	0.398739928	1.040118619	1.715924635	1.414595669	1.461054586	0.262478408	0.879314649	0.549389434	1.593511927	4.132756882	1.665361996	2.472676804	0.543099058	1.087486146	0.864187793	0.314528771	0.943766038	1.294769003	0.456880972	1.469341907	1.023214482	0.479216798	0.95651653	1.649146805	0.335296996	0.851127775	2.135632482	1.249927611	1.160075085	0.814154344	0.548660549	0.818427805	0.423262409	0.262478408	0.383473286	1.444380098	0.543887852	0.292861921	2.066638044	0.262478408	2.453016884	4.250806266	0.793645722	1.070611964	0.936736793	0.578005651	2.913941669	1	1.68145737	1.683154773	0.321368306	0.868391361	0.820624445	2.41580382	0.620350863	1.314798359	0.640569928	1.05722245	1.630685052	0.348926143	1.00885645	0.263796392	0.332671013	1.380537777	1.113745969
dimethyl sulfone	0.250924661	17.80515109	0.596886802	0.657742996	1.100093245	0.943645034	0.484192454	6.20945258	0.20095531	0.5131946	0.363196937	1.406978073	1.090607679	0.20095531	0.740009247	0.382583648	1.154969013	0.59735173	0.420412929	0.717110902	1.724860132	1.052240744	0.798917419	1.342568687	1.687587986	0.982570402	5.714804445	0.992532584	1.852354249	3.360015169	1.070900194	1.230488616	0.754176558	1.468612177	0.857832086	25.58171561	0.901348291	0.956518859	5.285720223	32.03477348	0.20095531	0.994028664	0.714712238	0.616439744	0.382251186	0.804110845	8.061640598	0.700505966	0.531860542	0.832577934	0.804179675	1.32912604	0.293391532	0.335054519	1.005971336	0.577976707	5.170336306	1.090925856	0.589536267	0.645112024	2.078142938	1.277281393	0.758097276	0.917115577	1.071732648	1.73939497	0.745562407	2.181959502	80.25940505	1.299130403	29.46289019	0.66332213	3.414636395	0.898310676	1.128005797	2.449669616	1.075161166	5.533618957	1.642261419	2.454098118
2-piperidinone	1.961291403	2.323654386	0.615788636	1.199145593	1.279805511	0.788372499	6.645094794	11.79208616	0.730469683	1.665506259	1.79355537	0.649703632	0.843105085	1.001301448	1.578977662	0.578453134	1.292487344	1.550660265	0.710586484	0.60934677	0.421194336	0.970079118	3.276275066	0.57894614	22.37403899	0.492292793	0.931769523	5.019339137	0.998698552	1.966441341	0.577491311	1.14948629	0.814667875	0.820903257	1.815156649	0.706198021	0.888594891	0.653628003	0.782605298	1.654571843	0.759187141	0.893008318	1.903335838	1.315719822	9.895529833	1.531199622	0.532504173	1.535229561	1.886908968	7.667397607	2.418088562	0.82530653	0.482501154	0.534256032	13.22539485	8.987895445	0.661610591	3.212108095	4.450432231	0.849203377	0.765721035	1.256897073	3.187146536	0.968056603	2.925147126	6.882286943	0.528449411	1.17677903	0.762204341	0.582167214	0.617834634	0.680172173	5.991078297	3.288499364	1.284275777	0.717658729	0.894130856	0.867324633	0.75748655	1.125318856
N-acetyl-1-methylhistidine*	1.318013154	1.337407277	0.842384485	1.55692419	0.627037392	1.511740761	0.406492742	2.028724496	0.242091807	0.748633328	0.770064423	1.363945098	4.547538309	0.111969521	1.385830348	1.003389346	0.307491884	0.778414156	0.556678609	0.787275235	1.647474391	6.333985972	0.411426217	7.506329582	9.56248339	1.167272207	2.997217877	0.480286286	1.511463222	2.492417285	0.776429328	0.476908715	1.043851239	1.452818287	1.604657617	0.97800037	0.111969521	0.332332509	0.863447209	0.983350995	0.130593262	1.837787422	0.624150981	0.57922659	1.150954568	0.560819835	0.640261728	1.27561353	0.847802392	0.992434105	1.032754706	2.079801854	2.627977662	1.590684766	0.111969521	2.330916217	2.262920725	0.111969521	0.162120065	0.574927251	0.859188239	0.819037527	0.111969521	0.429604212	0.880030613	1.336076769	0.890935392	0.777034869	1.559782005	1.900856167	2.516717969	1.812881196	1.160764327	0.554318683	2.583334174	1.043889926	0.4819162	0.427010479	3.693473617	0.996610654
indolin-2-one	1.27066561	2.018348091	0.824869078	0.769416126	0.425818194	0.790613799	0.425818194	0.745346539	0.7893364	0.504851659	1.245787599	1.607662159	1.012322878	0.929432652	0.425818194	1.147240305	0.62776779	1.896059493	1.171158033	1.367249908	0.498207845	1.390988979	3.751657604	0.425818194	2.49630738	0.507616378	2.725321304	0.788760231	0.688506761	0.924892527	0.868613285	1.072583941	1.840575276	0.425818194	1.03988298	0.490958831	0.829983139	0.673999799	1.648748842	1.366747435	0.439858414	0.940078386	0.425818194	0.8877698	0.425818194	0.425818194	0.425818194	0.514005605	0.425818194	0.425818194	2.008684972	0.719392119	0.99141329	1.621863171	0.905213439	0.746045535	1.766001541	0.425818194	0.425818194	0.880677111	0.716651965	3.059396809	1.298643322	1.097694206	1.411724377	1	2.699342318	1.122978662	1.284154226	0.91673236	0.908310908	1.869537836	1.173042867	1.774699912	0.854005829	1.873897071	0.771242896	0.425818194	1.587304175	0.859698293
2-aminophenol sulfate	0.515492192	2.90439983	0.143937864	0.930934226	0.264038294	1.148312223	0.435125576	0.114364034	1.860230298	2.165867448	2.675043897	1.675113105	2.595530606	2.836516296	5.784070372	6.059040638	0.920735714	4.398538218	0.343441709	0.374846334	0.495230729	0.335135351	1.686700053	5.235021693	2.117857242	3.37337442	1.433022945	0.457386216	0.599136544	0.961482673	0.107042282	3.597570451	2.477522105	1.923509019	1.93912714	0.228232912	0.131005289	0.086974886	5.230862093	0.201641437	1.009387283	0.358476202	2.959881619	1.00383782	1.871150854	0.483698006	0.967122035	0.412513904	0.302315178	1.319796201	1.422758792	0.675323582	0.376878331	0.39593829	0.228625327	1.678460762	13.31428241	2.196895354	1.723766871	5.40924687	2.404179007	1.039447708	0.934257626	0.56154603	0.626598467	0.487523697	1.322259141	0.954666065	0.863992488	2.375100333	2.47412165	0.70475757	1.137909655	4.627928398	1.702241118	0.99616218	0.082823848	0.628646161	0.61787829	0.373553504
