	temp41	temp81	temp42	temp1	temp43	temp82	temp83	temp2	temp3	temp44	temp4	temp84	temp85	temp45	temp5	temp86	temp6	temp87	temp88	temp46	temp47	temp89	temp48	temp49	temp90	temp50	temp91	temp51	temp92	temp52	temp53	temp7	temp93	temp54	temp8	temp55	temp94	temp9	temp10	temp56	temp11	temp95	temp57	temp12	temp96	temp13	temp97	temp14	temp58	temp15	temp59	temp60	temp61	temp16	temp98	temp62	temp99	temp17	temp63	temp18	temp19	temp64	temp20	temp21	temp65	temp100	temp22	temp101	temp102	temp103	temp23	temp66	temp67	temp24	temp104	temp25	temp26	temp27	temp28	temp29	temp105	temp106	temp107	temp30	temp108	temp68	temp69	temp31	temp109	temp32	temp70	temp33	temp110	temp34	temp111	temp71	temp35	temp112	temp113	temp72	temp114	temp36	temp115	temp73	temp74	temp75	temp76	temp77	temp116	temp78	temp117	temp37	temp38	temp118	temp119	temp39	temp120	temp40	temp79	temp80
kynurenate	0.749089869	0.564889639	0.972278094	0.835884852	1.281118536	1.095208099	0.599240146	1.977778566	0.801793297	0.380782856	1.043365967	1.785583483	0.562217933	1.507265566	1.667446336	1.13466108	0.911192512	1.573620252	1.066811229	1.130419901	1.222008869	0.742437062	0.49349215	0.908062574	0.711630816	0.603015211	1.606279691	1.140001115	1.457887979	1.346163827	1.000112025	1.413582467	1.010879912	0.611514457	0.854486592	0.867082903	1.025663803	0.927870128	3.687101897	0.609791865	0.999261988	1.14794868	1.052116283	0.868325872	1.255519471	0.872982499	0.585881615	0.408818319	0.513466333	1.84464699	0.874482167	1.159684822	1.280342807	1.599446744	0.686789466	0.848863962	0.686077912	1.583324186	0.684267502	0.901578648	1.157077291	1.046394576	1.192534535	0.897738282	0.586268917	1.148682752	1.101328366	1.045100943	0.415898959	1.202501924	1.076443107	1.274091938	1.330300221	0.614609492	1.093289604	0.858616308	3.272352458	1.119173516	1.295082789	1.562545	1.7888474	0.713020148	1.067711931	0.785508612	1.125226231	1.001961841	0.806704372	0.776774058	0.8189359	0.681467446	1.33814308	0.783806286	1.422562462	0.97724096	0.939427255	1.357295373	0.746965339	0.889713031	1.218649252	0.927864498	0.489645028	0.734193391	0.867569282	1.718403529	0.527525159	1.420061889	1.775184883	1.330388039	1.008776774	1.114727428	0.6542246	0.827162683	0.932007726	0.311300484	0.997118318	1.099513452	0.901803824	0.999887975	1.01666692	0.752940368
3-hydroxyisobutyrate	0.84987167	0.482143075	0.972642668	1.838468748	0.437517603	1.085925998	0.615165181	1.390737967	1.323651432	0.49515879	0.542156815	1.538431326	0.545529456	1.360738032	1.034317465	0.950079557	1.53186551	1.672234849	0.955950436	1.3926937	1.344753617	0.881541295	1.254059582	1.343505843	0.826005869	1.006405174	1.918111292	1.993816753	2.45527503	0.999019869	0.714820798	0.851010462	0.436236427	2.626163738	0.815769338	0.657740091	0.990321684	0.797297018	1.968848393	0.960547215	0.338814377	1.807102008	1.037073862	1.269127982	1.002702755	1.533878706	0.738856583	0.586183026	0.74068734	1.081519442	1.207398411	0.873838244	1.363720461	1.000980131	0.979873275	0.685459045	0.920128169	2.479095964	0.682911271	1.203537332	0.797828483	0.525595644	1.702387642	0.622158717	0.632814333	3.277448693	1.081595588	0.884091759	1.488555891	0.989426899	1.109475043	0.816110297	0.856311095	0.352611225	1.272587951	2.61221106	0.788495088	0.55063463	1.367935803	0.747209847	1.062446022	0.711803551	1.248237675	1.313856774	1.817695349	1.528456069	1.047779016	0.447645718	0.841294781	0.780275858	1.84113796	1.039701887	2.09863996	0.795587981	0.908034555	1.910161404	0.940860381	2.330507961	2.344658081	0.851459836	1.071612688	0.867280495	0.685084402	1.492908098	0.747739896	1.074853419	0.613333999	0.764416701	0.338814377	1.188164348	1.055130352	0.818602589	0.338814377	1.298943921	1.488766496	3.619919772	0.720140256	0.599653635	1.126209453	0.676345738
3-hydroxy-3-methylglutarate	0.927460008	0.705519822	0.776035505	1.092235976	1.433249716	1.405526604	0.564966114	0.564966114	0.564966114	1.136512625	0.673411307	1.122238606	0.667704976	1.925844557	1.176425494	1.196648931	0.963545067	1.091323251	2.594639823	1.228843936	1.146592565	1.032066253	0.578768372	1.170912453	0.900092026	0.802933037	0.800965405	0.753165625	0.804996332	0.834441369	0.838805805	0.959593421	1.313202501	1.225843672	1.681250059	0.564966114	1.374962448	2.612616503	0.768057518	1.365793266	0.865702027	0.783231157	0.637494639	1.056867074	1.473854499	1.22904902	1.075386933	0.861332349	0.806156076	1.270732955	1.767190986	1.928762262	0.891153483	0.807054386	2.205913447	1.013332792	0.956473253	1.827985136	0.720326537	1.263764665	2.211214196	0.564966114	1.370027968	1.07285712	0.974913175	1.539839975	1.073245012	1.29983662	0.943472986	0.672282359	0.696780467	1.116648249	1.216413713	1.019129544	0.80341135	1.256293165	3.200260516	0.744756501	1.559378705	1.26569495	0.790584062	0.960215227	1.245678563	0.734549448	0.931609531	0.734641834	1.200710654	1.037089843	0.982640867	0.591298844	1.332652121	0.733930918	0.952260173	0.764915072	1.303657222	1.663891254	1.383873471	1.683720248	0.898213504	1.181642374	0.767873401	0.857767939	0.805704628	1.00766905	0.861304829	0.762594274	2.176072656	0.847198548	0.984342479	0.800912332	0.695308837	2.70013586	0.844362745	1.021008066	0.984289406	6.122867292	0.765099844	0.751118055	0.573851584	0.99233095
homovanillate (HVA)	0.323649332	0.32200106	1.14538532	1.309971565	1.211306569	2.711696949	0.745298569	1.610361945	0.32200106	1.295194949	1.014362138	0.755872572	1.376673575	0.877574823	1.883040147	0.730213504	0.564364548	0.403672466	1.378119427	0.32200106	0.814159719	0.78516555	0.53369319	0.32200106	0.32200106	1.122550484	0.869140681	0.32200106	1.09380693	52.16435491	0.820714251	0.32200106	0.32200106	0.32200106	1.023981879	0.858518483	0.980991855	1.386235481	0.771266085	1.164113933	0.964807943	0.792905682	0.324025254	1.12524941	0.515176635	0.927871223	1.369367198	1.043982843	1.751920574	1.062354812	0.32200106	0.712747602	0.32200106	1.000453034	0.452715794	0.664803123	2.078104969	0.390033255	1.115764615	0.960325799	0.32200106	0.32200106	0.723716806	2.110376404	1.16934792	0.863781387	1.020068437	1.075907273	0.621649236	0.32200106	1.117596029	1.140999566	0.738907899	0.32200106	1.24823365	0.390438093	3.301257892	0.631191865	0.32200106	1.47632175	0.590611596	0.433408839	1.280958118	1.218082799	0.32200106	0.32200106	1.416154995	0.650836185	0.648908381	0.623981879	0.662595788	0.805764133	0.625032532	1.286876476	0.775034941	0.731293074	1.510752325	1.543004482	0.647105885	0.597792665	1.06080293	0.576451877	0.996626343	0.747920382	0.32200106	1.121866114	2.374707215	1	1.382890742	0.822420358	2.032425659	1.880688226	1.446392597	0.32200106	0.955477372	1.636608993	0.32200106	2.078741144	0.32200106	1.055549665
3-phosphoglycerate	0.981307546	0.412860439	1.470204336	1.243724466	0.655777959	0.959537777	0.69034088	0.541825837	0.820449382	1.202465129	1.010934858	1.558689215	1.141011683	2.343243603	0.50210939	0.698855449	2.762481502	1.850369706	1.221156217	0.750013313	2.511530031	1.35691907	0.785556583	0.671682015	1.15092714	1.116095511	3.1613822	0.510510358	0.495290635	0.95104724	0.630279585	1.179755972	0.727995589	1.978185447	1.578760986	1.536010643	1.184831398	1.142458449	0.512841897	1.737420872	1.279925854	0.46093853	1.095634877	0.78032168	0.694603626	1.333422903	1.607074792	0.252341438	1.408224942	0.95045193	1.199871435	1.699493086	1.212945312	0.550852699	1.342725028	0.500431053	2.197483915	2.385976468	0.692533696	1.618352909	1.191442613	0.886337613	1.144586818	1.140621727	0.548044366	2.597009415	0.76301182	0.823898356	1.319919202	0.575031561	1.836556881	0.46680042	0.784759196	0.704315368	1.205247246	1.828040674	1.341526762	0.897099066	1.256730619	1.363689763	0.928021859	1.71789635	0.793525542	0.651168405	2.555315338	0.530511128	1.313696303	0.910563444	0.675571736	0.733673425	0.877554883	0.578621989	2.881809436	1.964391191	1.816092425	0.964664542	3.31202452	0.827442907	1.35994368	0.717359206	0.443870617	1.927630539	1.201829949	0.974027836	2.116634293	0.880104884	0.551982696	0.709484186	1.013206866	2.532578328	0.876925711	0.619261985	0.772089475	1.198528984	1.33943007	0.70549561	0.768653062	0.820632345	0.609942929	0.989065142
cholate	4.290476725	0.504291363	1.025306768	1.614116836	7.026947046	1.4589147	0.465607712	4.070650783	0.376246533	0.740563179	0.546942501	0.752221427	0.725454602	1.115412342	1.064886304	0.502878322	1.102480789	0.547284661	1.221558943	0.685267799	1	1.436784011	0.773564626	0.912879837	0.933150848	1.295939529	1.597096343	5.167292654	1.153313727	0.478323782	0.540039231	0.377032717	0.768890619	0.496584931	2.571930617	0.437897989	0.921808641	0.504381474	1.684877319	2.831750082	8.092323082	0.677391593	0.821239768	0.438511788	0.534755343	0.332066123	0.321191448	2.001313789	0.755260381	1.785958126	1.400453688	2.215661257	0.679508544	1.31207328	0.189765503	0.528827619	1.158184933	1.903060372	0.751221067	0.729764249	23.25541971	1.188254515	1.15862504	1.091590443	0.277376705	0.798922327	1.088188433	1.261589032	1.06054009	0.871071039	0.87599579	0.459971217	0.689462522	2.710664678	0.621313946	0.367691231	1.448828821	0.650705737	0.428429826	0.221244208	1.711749926	1.08912872	0.509133839	11.93894928	0.972214532	1.746306763	2.430801438	44.53429042	4.739649012	1.048190993	2.026356755	0.313388375	0.189765503	0.450483464	1.420168364	0.606271973	0.684142067	1.054682888	0.633520694	3.548614122	5.316474343	0.377381406	0.780803527	7.109562976	4.654973594	12.34144026	2.097604359	0.678177777	2.000526299	0.550725849	0.461239298	4.17995518	1.023362204	4.351882663	0.66847846	2.0155304	0.704863632	2.401430542	0.845611474	15.27522449
"5,6-dihydrothymine"	1.273572944	1.154359875	1.201935729	1.131232124	0.784169807	1.494895102	1.002597148	0.661120779	1.881295817	0.646573998	0.687011704	0.472008367	0.782708972	1.498921648	0.732979035	1.233378546	0.773251698	1.008415271	1.038281985	0.39061097	1.27182099	0.951269168	1.188394601	0.963285604	0.964788027	1.238505056	1.093879166	0.734038394	1.110548594	0.857149313	0.905307077	0.997402852	0.57708006	0.990348865	0.761557817	0.718342855	1.052566792	0.810783126	0.864467239	1.312534753	0.596521832	0.9229743	1.151908123	0.752544917	1.223042347	1.068988	1.117930704	1.053706053	0.677803961	1.303799545	0.836359683	0.915728089	0.701724839	0.881653739	1.649904674	0.885618721	0.888258768	0.866401592	1.323465305	1.366688127	0.958421722	0.850040311	1.206557611	0.914974258	1.172090627	1.083326184	1.255750173	1.605801946	1.121814146	0.901457363	1.191323802	1.0035229	1.420955132	1.089165265	1.158559324	0.79386122	1.134021169	1.210053659	0.910444721	1.158241026	1.170167408	1.139379854	0.617687068	1.092926561	0.937226687	1.164886333	1.070514	0.889892505	1.11239977	0.984040522	0.87848385	0.872028147	1.007949939	1.31327352	0.927990126	0.7547419	0.720740903	0.696306555	0.587212246	0.673398207	1.410316681	0.887615293	0.976289683	0.635199399	0.706651922	0.841993441	1.59802229	1.158951631	1.369863911	1.125708723	1.327727955	1.136284627	1.144565964	0.82663061	1.184715499	0.704432672	0.878332559	1.316815414	0.630290654	1.144241116
hypoxanthine	0.67014516	0.055188279	2.002982504	0.959003417	0.398715606	0.059181568	0.123944447	0.262684806	1.73982663	2.093390872	0.089253979	1.094957709	1.310690771	1.566519396	0.530745444	0.815938639	0.888186026	1.889066008	0.590228402	0.718342064	2.306971862	1.520543716	0.095847735	0.691724412	1.058898488	1.250313422	0.812880181	0.912573991	0.581411497	0.192203843	0.069053551	2.552965308	0.862617597	2.366947058	12.92816793	1.752615076	1.207086242	0.929370912	0.819346759	1.657529463	0.906699964	1.228063794	1.017906821	1.074697356	0.780051309	0.551615589	2.752076319	0.759140247	2.006333046	0.482667783	2.185132032	1.784440279	2.069651745	0.808415692	0.29157214	1.480239511	2.305258561	47.56824403	0.927890904	2.130091285	8.925255479	0.639501211	1.611262834	29.75094702	0.24689353	2.844338823	1.907176687	0.81565913	0.062336808	0.096411392	1.875489972	0.477467772	0.073701005	1.769461481	2.685814557	2.011177964	1.178616906	0.681431136	0.714206648	0.8279923	0.299030812	0.249451789	0.447313529	0.829771431	1.923878356	1.681013495	0.421973911	0.633779118	0.803207139	1.100274722	2.252876387	0.623370844	2.408560065	1.994202296	1.515073029	1.084408072	1.132795243	0.06194615	1.862159857	0.413071086	1.793419428	12.88422709	1.570488194	0.394866051	16.40198587	0.486464004	1.441679452	0.047840334	1.745167925	1.2298323	0.982093179	3.396288336	0.491518434	2.297551701	0.1417893	1.078796602	0.038770389	0.118259	1.434283683	0.097748535
linoleate (18:2n6)	1.595507905	0.276842072	1.016733119	0.503826604	0.677005568	1.975459863	1.269717998	1.350605441	0.598568533	0.141637777	0.685921633	1.247172155	3.108859247	1.734183491	1.481685323	1.098062731	0.722397179	1.800026123	0.839125011	0.696810243	1.675659389	1.833981656	1.031696384	0.248579746	1.362750756	0.724093284	2.009672603	2.679952823	1.173824501	0.650661874	1.514094884	1.442456162	0.515284939	0.950848913	2.501388813	0.707370196	1.02087173	0.786750814	0.566468389	0.412493186	0.248499413	0.536798529	0.52838521	2.226832343	1.730807876	1.535546357	0.935634682	1.291065956	0.484646351	1.730364625	0.751065802	1.656745554	1.236395716	0.983266881	1.13447629	0.479465	1.439520867	1.330660385	2.273904209	1.434443325	0.808500788	2.551174398	1.327242954	1.484633456	0.381012292	1.187473448	2.731332446	1.105978282	0.371202554	1.520456291	1.43767803	0.91543993	2.056070839	0.763418753	0.78873751	2.39385289	0.485814986	0.688340376	0.425402103	0.827721675	1.05922643	1.630767872	0.936788264	0.429200711	1.797610513	1.52343681	0.520182781	0.939393999	0.852745304	0.266569477	0.613044025	1.256108467	2.071312172	2.506483565	0.745713461	0.739654119	0.445319087	0.199234328	1.145667784	0.744562674	0.452265736	0.650550395	2.116918932	0.844784461	0.472136694	1.825378874	0.661645179	1.77945851	4.07459908	1.812519225	0.447476464	0.374349403	2.400294668	0.604659133	1.147671498	0.397906912	0.307497805	0.81505589	1.205924624	0.314299526
laurate (12:0)	2.006537046	0.524538627	1.122905564	0.708247874	0.784488432	2.817078039	0.797797074	0.808122485	0.746483823	0.609535457	0.756640205	1.039000355	5.365555293	0.98197239	0.831297384	1.206990872	1.20198438	1.952899389	2.170421521	0.775212928	5.420692483	1.61731072	0.726797757	0.644977034	2.499595186	10.28909603	1.022650893	3.016162795	0.822354655	0.761902173	0.751381197	2.705432037	1.521500149	0.814220527	0.872780332	0.988395156	0.975191328	2.402518127	0.507753181	0.869327653	0.562815793	0.551986794	0.569474583	1.969077899	1.101656107	1.404987486	1.066131132	1.405148642	0.480490834	0.957694869	0.815154609	1.704044651	1.38391243	1.185182641	1.405634512	0.687969749	1.05535167	0.92917566	1.927847467	1.052863237	0.761836593	3.853478959	0.407164598	1.362372848	0.727504414	1.01368075	2.38024287	6.244440892	0.483901321	1.257005677	1.355748607	0.792018394	5.28648387	1.582070309	1.309351215	1.117511857	0.51400646	0.576011639	0.453327521	0.852773438	2.515419137	1.754636825	1.177932311	0.542141025	1.528506354	1.343291326	0.616761014	1.011604844	0.819626093	0.552061692	0.651230203	0.875049392	0.820401161	1.314124164	0.850733784	0.609178406	0.436255198	0.497626963	2.305293872	1.083944292	0.651335126	0.708407366	1.172509665	0.956473592	0.567655767	1.246828697	1.539745308	1.646197174	4.349784656	2.573067989	1.136151485	0.506980265	1.687996964	0.5583724	1.125981122	0.606841204	0.983933996	1.475473072	0.790718144	0.556836146
quinolinate	2.539648291	1.092403545	1.839695951	1.404431573	1.294125264	0.875959489	0.911972067	1.399372632	0.943693007	0.480914071	0.598336998	0.637580324	0.907322098	2.12282866	1.317767412	1.377522779	0.883763923	0.770767248	0.825245728	1.237460902	1.513913528	0.52754709	0.525838127	0.50850427	0.449329027	0.684816545	0.907738121	0.666354489	2.591146662	1.011146399	1.053774959	1.007699628	1.17876963	1.043826308	1.232119912	1.691326437	2.31052932	0.948080798	1.047366027	1.04424233	0.767913421	1.041209018	1.006097074	0.71418109	1.511325084	1.411162297	0.424935601	0.876298589	0.45738346	2.068903382	1.052044842	1.418123147	0.557916117	1.344799282	1.562907429	0.814500287	2.932407827	0.951101932	1.065508854	1.288920812	1.38305287	0.58045058	0.722712443	1.004679776	0.49835562	0.750246232	1.520880148	1.446442187	1.334191661	0.547945671	1.043588489	1.532760196	1.187698416	0.995320224	4.71611377	0.559298159	2.278144923	1.21967256	4.08810774	3.44329926	1.194165039	0.601600438	0.964874916	0.771503141	0.925490566	0.728856633	0.939530856	0.941199434	0.80810674	1.144198709	0.954720497	0.631970746	0.641731578	1.335462806	0.738802079	0.862737783	0.480298049	1.539175538	1.1858683	0.889697217	1.068427424	0.720028487	4.051412474	1.201914987	0.416279249	0.837600132	3.048513456	0.799605515	0.516039475	0.718681701	1.203748308	1.552970317	0.495896662	0.490270418	0.930294379	1.842786956	0.690645992	0.731479692	0.643125158	1.151014048
"N6,N6,N6-trimethyllysine"	1.236687378	1.095779391	0.873557464	2.614052146	1.89869847	0.673307604	0.810977984	1.551908041	0.996279812	0.787146198	0.94432334	0.29672079	0.629570349	1.724242507	1.866656419	2.734178072	0.734814022	1.356540813	1.111663905	1.290842567	1.033195116	0.799473438	0.848011841	1.009196707	0.751032269	1.037537575	1.780058379	0.660924768	1.981094667	0.819656816	1.457472178	0.800651382	0.771571792	0.39839678	0.743134949	0.68548473	1.016903383	0.900202552	0.742744148	1.308905222	0.860532441	1.176815635	1.069370348	0.815539143	2.289290885	1.007300875	0.719733326	0.778584189	0.935242569	1.008886159	1.234301993	1.237047104	0.64790941	1.418735469	1.145276567	0.675521085	0.380139733	1.132315198	0.973246609	1.225257184	1.569217452	0.872025485	1.545038004	0.824203453	0.762282365	1.19457014	0.708427133	1.665719823	1.180126153	0.880674849	1.469915907	0.983172972	0.825983752	0.87426332	1.82604095	0.668859673	1.395046849	1.66334204	1.647174459	1.387027213	1.008490017	0.852581376	1.003720188	2.337679476	1.285404392	0.829788162	0.909233902	0.98847305	1.217415962	0.888741524	2.143109192	0.829569932	1.483436628	1.967779384	0.711833397	0.955391715	0.583475811	1.416973349	1.264788257	1.029484966	0.931004339	0.590499225	0.78887222	1.249301191	0.935214254	1.043806076	1.465258911	1.170608452	0.624743831	0.661197547	0.751244005	3.084509994	0.850949917	0.523308134	1.232685208	1.428583338	0.837590099	0.970324815	0.970312797	1.032932533
N-acetylputrescine	1.370020672	1.174941691	0.99131272	0.863688039	1.654837838	0.83510085	0.813235411	0.693715312	1.670652606	1.043081305	0.533457994	1.079312198	1.143193465	1.190546258	0.974677092	0.930567657	0.79881599	1.317880764	1.447554077	1.20360905	1.101395659	0.905215027	0.854787233	1.020931167	1.675254744	1.601886259	1.219591196	0.790361398	0.986666781	1.505817396	0.88430928	0.861953828	1.648862253	1.00868728	2.235003355	0.565142671	1.318220605	1.066721625	1.098779972	0.923123205	0.721252863	0.745226767	0.628697002	0.868806393	0.937050267	1.118959302	1.478529545	1.506889325	0.619280959	1.210110627	1.325617542	0.86460569	0.906321175	1.338924363	1.538385114	0.928762858	0.943086077	1.180944455	0.906127985	1.380078074	0.950756568	0.769066729	0.973688461	0.80764738	0.892159861	1.957088615	1.079364992	0.911727945	2.171700288	0.677818614	1.053334634	0.982616641	0.952768831	1.525961529	1.139886558	0.726955283	1.033834597	0.974748071	1.091676535	3.111816953	1.296783978	0.898258438	0.705218899	1.523798313	1.437757912	0.711165153	1.689109849	0.726796508	0.750649767	0.922068679	0.865958409	0.751620604	0.624958351	1.122438281	0.731503063	1.091521279	1.200967552	0.988122548	1.416256953	1.124828906	0.948436532	0.695287031	0.845691283	0.753672951	1.069587012	0.67013639	2.450663689	1.594544854	0.719645164	0.743726027	1.246414845	2.205945316	1.027830855	0.608388618	1.082428848	2.997787704	0.681618664	1.139008209	0.575310159	1.790483803
N-formylmethionine	1.033362294	1.105916501	0.984528625	1.172990914	1.537325621	0.907219192	0.80795464	1.037002392	1.355854084	0.928841259	0.891298795	0.987111101	0.903606889	1.35984832	1.294740595	1.226184458	0.847657394	1.212951005	1.310400301	1.1282248	0.892103872	0.922297613	0.769562053	0.864720713	0.789693769	1.07630069	0.817753097	1.100849787	1.082251072	1.380825846	1.013098315	1.126419607	0.854590161	0.759007398	1.172762809	0.965408526	0.816295812	1.103863555	0.94099888	0.739427734	1.017478796	0.881555926	0.880716346	0.923941312	1.052171863	0.992871714	1.190048961	0.911056726	0.882534478	1.309510882	0.904926161	0.89265305	0.821642386	1.041721676	0.796072566	0.711499231	0.915396474	1.095729881	0.844786432	1.595986979	1.181489747	0.778329245	0.899533103	0.875525037	0.871096635	1.104992579	1.054766319	1.012028233	0.850015119	0.811101149	1.253621768	1.030763524	1.294188542	1.073285965	1.216510595	0.797562438	1.997049968	0.940518709	1.346287086	2.49255807	1.239593781	1.04577198	1.108574213	1.104854087	0.977579565	0.79715942	0.766266508	1.136456233	0.903437247	0.740904667	1.159584465	1.104524868	0.947719356	1.222399637	1.174833006	0.932017959	0.767151135	1.037481604	1.387557823	0.812229215	0.891400388	0.844369996	0.974465642	0.927564637	1.03842757	1.096961457	2.125988316	1.05856887	1.103871701	0.810837582	0.742388788	1.826930016	0.875941473	0.490871242	0.942932023	1.645860059	0.705957138	1.19564808	1.007128286	1.141291008
S-adenosylhomocysteine (SAH)	0.708516977	1.521105544	0.69036275	1.725856663	1.639515292	1.170004798	0.91506455	0.477276531	1.282210643	1.468093416	0.842380692	1.017183473	0.705861349	1.490086029	1.021401234	1.261880586	0.97188159	1.491190681	1.575657491	1.683511677	1.017640955	0.814496602	0.752747682	0.557235469	0.709521206	0.986956182	0.977482956	0.822485801	0.970285982	1.13712188	1.551321677	0.905981857	0.708818246	0.960835072	1.156470024	1.018700974	0.958938195	1.055366488	0.973588779	0.827897479	1.151314982	0.705593555	0.806406981	0.651990047	0.983910021	1.11346671	1.372401558	0.994354002	0.646399839	1.146003727	1.316499481	0.945258366	0.635286373	0.967719619	1.261769005	0.66858214	0.594324991	1.23802457	0.724629272	1.197632251	1.29502014	1.236931076	1.121690229	1.127592863	1.270974437	1.097454838	1.257540085	1.165017128	1.177592305	1.041697816	0.887682574	1.204829225	0.952499972	0.818468886	2.135169213	0.932192232	1.999665257	1.148168398	1.091619152	1.625065554	1.992356702	0.824059093	0.54420281	0.857990873	1.07566307	0.638343692	1	0.792403566	0.920799813	0.890248937	1.061202174	0.604478861	0.822050635	1.533334821	1.181988596	0.720556566	0.715468473	0.92210531	1.204226688	1.083205945	0.973666886	1.364535098	0.874906551	1.574418942	1.123508999	0.74665536	3.255252675	1.58405954	0.731357606	0.580879481	1.286751989	1.484228027	0.874661073	0.47464322	0.437062742	1.338737573	0.437062742	1.600428471	0.975998929	0.891063478
"adenosine 3',5'-cyclic monophosphate (cAMP)"	0.93606465	1.099793272	1.058340269	1.165935512	1.346503074	0.904491637	0.779209064	0.771519854	1.197787741	1.061046527	0.824324107	0.933938304	0.791236878	1.25393186	1.396611808	1.20512256	0.885408221	1.415512659	0.885150482	1.013955486	1.071850082	0.827298843	1.009702795	0.683362418	1.151384004	0.969108922	1.313942062	1.015340833	1.506677048	0.99194029	1.066308696	0.895084168	1.204209735	0.889800521	0.906048809	0.941595296	0.751588047	0.92141649	0.873240798	1.105946788	0.753102263	0.850967863	0.997105807	1.086841893	1.182323409	0.941337557	1.131613284	0.991005987	0.627540473	1.137723844	1.086337155	1.221070153	0.806851559	1.137960104	1.039793809	0.869664671	1.017746396	1.040695895	1.251204124	1.288522566	0.778317717	1.154369479	0.803747953	0.75375735	0.868751846	1.152006873	1.123344162	0.993669289	0.830305796	0.907799286	0.937578865	1.136252584	1.006867667	0.996912503	1.245007652	0.709243697	1.377367305	0.990168336	0.89065965	1.294010256	1.448095149	0.918785406	0.855574946	0.73141998	1.041093242	0.778800977	1.038451419	1.008585926	1.168459205	0.84222622	0.887577523	0.794308266	0.956909281	0.951851156	1.025585953	1.104003007	0.738056756	0.989545467	1.191623486	1.005170886	0.794072006	1.070679518	0.790044836	1.035906247	0.822917282	1.034091336	1.289918651	1.255746772	0.809858512	1.021150697	0.980073563	1.002894193	1.285032352	0.417386635	1.305404462	0.991252987	0.695594276	1.164926034	0.901076597	1.085349156
adenosine 5'-diphosphate (ADP)	1.101647171	0.365801813	1.23251857	0.765657007	0.478363416	1.125257424	0.585508444	0.509847168	0.375874729	1.152276088	0.660420416	0.811975205	0.991172965	3.0539861	1.424691518	0.451684227	3.579245573	1.62844282	1.379539967	0.69345742	1.945153259	1.77809327	0.372266867	1.122153652	2.067230409	0.383281706	4.228234491	1.365263571	0.485138573	1.300300883	0.421360974	1.546928502	1.334114513	1.364438449	0.976933454	1.054673247	0.987155957	1.749448951	0.431692082	1.599772545	2.06882601	0.547586278	0.445735558	0.900647871	1.364521781	1.127662437	1.851914414	0.137676611	1.153020611	1.284553201	1.685936374	1.00342139	1.235289698	0.733125459	1.486752617	0.391365585	1.753873055	2.114260344	0.411351582	1.059710729	1.419719609	0.937432762	2.565874217	0.675905125	0.46138693	1.760313519	0.763338741	0.399437851	1.435620976	0.603868786	2.749883369	1.353748741	0.822306313	0.503050153	0.706791209	2.00597804	1.069558921	1.95591537	1.30813135	0.99657861	0.835506224	1.982882123	0.985113642	0.675299261	2.647212309	0.445875583	1.048381687	0.733626816	0.658322091	0.701455918	2.518241833	0.673258312	2.027448302	0.749981728	0.934479944	1.302431311	2.988575332	2.187623162	0.947866327	0.582425164	0.314890115	1.988770001	2.255535254	0.863660798	2.070698929	1.130913748	0.977189597	0.972446509	0.765340756	0.96788921	1.753232356	0.402323048	1.307543246	0.397187207	2.392208466	0.523554584	0.990427759	0.450870033	0.136365841	0.835271939
adenosine 5'-monophosphate (AMP)	0.961140073	0.397607905	1.046138021	0.818226683	0.450769399	1.506082986	0.532333512	0.579054648	0.476038857	3.790242162	0.628378789	0.978628527	0.780237878	1.837311939	0.842156262	0.441639498	2.751786712	1.967861339	1.799234295	0.53857662	1.769250223	2.048352667	0.536988645	0.98026121	1.460632078	0.635195226	2.540384871	0.990449313	0.559470703	1.077130599	0.567882023	1.284709672	1.178442329	1.465411355	2.433645319	1.065218672	1.225214312	1.323358918	0.350059587	1.235670276	1.27233532	0.604940415	0.679874021	0.633736576	0.970726833	1.009550687	1.637329093	0.296508584	1.147840605	0.889339438	1.571662579	1.530233033	1.540923278	0.657111055	1.50357496	0.50171164	1.931066778	3.657498839	0.563012564	1.050986565	1.172367498	1.234843285	1.515151486	2.45435827	0.618837121	1.902196936	2.259377086	0.543665587	1.854810754	0.672886046	1.575772972	1.117131237	0.685968424	0.680203282	0.990140775	1.917143593	0.978453535	1.056282376	0.893467867	1.489435338	0.837089361	1.550072366	0.895448424	0.648498264	2.061433702	0.755568995	0.883365342	0.629660529	0.932090059	0.50214298	1.879872409	0.677552499	1.829663522	2.188356816	1.213027041	0.883167324	2.139094267	1.516500191	0.774578652	0.883772313	0.384667708	2.828164961	1.376238735	0.870697802	3.131776838	0.795863972	0.787638197	1.050652315	0.560371183	1.573526474	1.452447748	0.38184366	1.097524074	0.781399502	1.942179345	0.675649653	1.160407217	0.493099617	0.355681589	0.61742548
