	cohenD	fc_case_control	pval	padj
nicotinamide	0.0683129283767698	0.045127012648879576	0.760795611270694	0.9321812957357724
stearate (18:0)	0.213817817385195	0.0984815583435463	0.341914266219261	0.7376461946008647
ornithine	0.566585874241585	0.20195579172820513	0.0132858052426813	0.2908631536210742
orotate	-0.211073414389718	-0.30191788124788727	0.34811048937589	0.7376461946008647
palmitoleate (16:1n7)	0.251496504836181	0.36562196852494	0.264154169035038	0.7071721141533412
phenylalanine	0.465381999415242	0.09558334293082597	0.0406920221449431	0.4274676781760854
phosphate	-0.0226222307525178	-0.003909267874811209	0.919675367089412	0.9649916586613732
phytanate	0.149335143394202	0.21538888134668213	0.506202537378604	0.8244157797715747
proline	0.0118874140479253	0.004432709689744018	0.957738649736158	0.9836986518587256
lactate	0.727876550047873	0.38123062698342614	0.0016774533393319	0.098876555168397
pyridoxal	0.110664406528822	0.35047653781811144	0.622057518793696	0.8721874292447898
retinol (vitamin A)	-0.236809073118745	-0.12221194008948918	0.292849102466398	0.7149228510557488
salicylate	-0.152833555253468	-0.6458011751036793	0.496321118686264	0.8244157797715747
serine	-0.0505543448874947	-0.017033677572018444	0.821726000781146	0.9542121988990212
serotonin	0.214896672387546	0.2900079892165656	0.339498276635793	0.7376461946008647
taurine	-0.201734887991022	-0.09224925294493197	0.369735709333598	0.7429727037934611
myristate (14:0)	0.298079886179064	0.33940053862449354	0.186394739592189	0.6462902572134397
urea	-0.345005073338026	-0.19977604599316556	0.126900303167494	0.5761470648786238
uridine	0.0311822405733396	0.012763531946541166	0.889453045694157	0.9646974245162072
2'-deoxyuridine	-0.737311854572151	-0.7008932613693012	0.0014712607661318	0.0949956314543358
trans-urocanate	0.292507372638239	0.20406081086239336	0.194670257949883	0.6475287609644903
glutamate	0.258625512655272	0.11045917646008113	0.250962451018729	0.6972360763872673
glutamine	-0.271780232009595	-0.05227616426430095	0.227865120344592	0.6772681622664024
threonine	-0.170241752688489	-0.06400336470711497	0.448747217172574	0.80623218961897
tryptophan	0.0727555377341917	0.02366680019684846	0.74577023952528	0.9217058506726734
valine	-0.114860719493433	-0.044103037675570805	0.608932890937301	0.8692118622791367
glucose	0.0553920325669915	0.019172869893197084	0.805001464522362	0.9469030530579002
alpha-ketobutyrate	0.159260573628321	0.17145096842274535	0.478444364039872	0.823537941017013
adenosine	-0.0767329588766707	-0.04207927713568316	0.732401102694358	0.9196272590406528
betaine	-0.249573286681892	-0.09582478731416186	0.267794984059885	0.7071721141533412
cysteine	-0.284248060123112	-0.09456558553923898	0.207436773168819	0.6537190992938623
mannose	0.312935391526074	0.1991427339156086	0.165630715896843	0.6349232541562184
dimethylglycine	-0.0619402338099528	-0.025797873138777218	0.78250892819997	0.9402513848473024
alanine	-0.107999234701362	-0.02655774402345622	0.630457689015698	0.8734772768795342
tyrosine	0.15198953610309	0.05915596922808608	0.498695451140803	0.8244157797715747
pseudouridine	-0.428266907345922	-0.15930686645277234	0.0591239374427137	0.4693073617207799
